Family,Species,SpecCode,MaxSizeTL,Diet,Schooling,Position,a,b,FormFactor,Linf,LinfType,LinfTL,K,Kmax,O,lon,lat,sstmean,pelnpp,Method,Country,Locality,GrowthRef
Sciaenidae,Cheilotrema saturnum,3580,45,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00912,3.1,0.012467944,47,TL,47,0.183,0.202769908,3.207097146,-112,28,23.86224775,315.0004247,Unknown,Mexico,"Baja California, 10 m",312
Sciaenidae,Dendrophysa russelii,4560,29.6,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00832,3.1,0.011374265,18.5,TL,18.5,1.012,0.333918946,2.994565337,100.4,13,29.67465158,300.664661,Unknown,Thailand,"13�10'N 100�45'E, Gulf of Thailand",312
Sciaenidae,Dendrophysa russelii,4560,29.6,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00832,3.1,0.011374265,17.5,TL,17.5,0.95,0.274947889,2.910174666,123.15,13.9,29.33751772,311.546085,Length-Frequency,Philippines,San Miguel Bay,1263
Sciaenidae,Johnius coitor,10544,22.8,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00832,3.1,0.011374265,26.5,TL,26.5,1.05,1.497147339,3.37876864,114.5,5,30.12874929,165.1832297,Length-Frequency,Brunei,NA,52132
Sciaenidae,Johnius dussumieri,6530,40,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00832,3.1,0.011374265,23.9,TL,23.9,0.777,0.23055778,3.142199507,72.6,19,28.10949702,593.3531331,Length-Frequency,India,off Bombay,12271
Sciaenidae,Johnius dussumieri,6530,40,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00832,3.1,0.011374265,26.9,TL,26.9,0.96,0.376513117,3.355199837,72.6,19,28.10949702,593.3531331,Length-Frequency,India,Maharashtra coast,41205
Sciaenidae,Johnius dussumieri,6530,40,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00832,3.1,0.011374265,27.1,TL,27.1,0.92,0.367185866,3.344305681,72.6,19,28.10949702,593.3531331,Length-Frequency,India,Bombay waters,41205
Sciaenidae,Johnius dussumieri,6530,40,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00832,3.1,0.011374265,25,TL,25,1.28,0.422348075,3.405090244,72.6,19,28.10949702,593.3531331,Length-Frequency,India,Mumbai coast,55968
Sciaenidae,Menticirrhus americanus,409,50,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00759,3.08,0.009747243,38.45,TL,38.45,0.4555,0.246101018,3.373295224,-80.8,31.4,22.1769875,492.8533341,Unknown,USA,South Atlantic Bight,52191
Sciaenidae,Menticirrhus americanus,409,50,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00759,3.08,0.009747243,35.5,TL,35.5,0.405,0.181477355,3.241004255,-80.8,31.4,22.1769875,492.8533341,Otolith rings,USA,middle South Atlantic Bight,96944
Sciaenidae,Menticirrhus americanus,409,50,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00759,3.08,0.009747243,50,TL,50,0.27,0.27,3.413545578,-56.5,-37.5,16.06249942,446.6098371,Unknown,Argentina,"Chuy, Uruguay (34�S) to R�ncon, Argentina (41�S)",104736
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,29.5,TL,29.5,0.455,0.033029458,3.114283169,123.15,13.9,29.33751772,311.546085,Length-Frequency,Philippines,San Miguel Bay,1263
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,35.5,TL,35.5,0.43,0.048242878,3.278814926,123.15,13.9,29.33751772,311.546085,Length-Frequency,Philippines,San Miguel Bay,1263
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,69.6,TL,69.6,0.505,0.275922337,4.036168579,48.2,29.3,24.83864372,651.3155597,Otolith rings,Kuwait,NA,3625
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,42.9,TL,42.9,0.144,0.025216672,2.99706949,35.5,-20,26.88925195,228.8539175,Unknown,Mozambique,Sofala Bank,5332
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,45.9,TL,45.9,0.32,0.065690743,3.41288589,35.5,-20,26.88925195,228.8539175,Length-Frequency,Mozambique,Sofala Bank,5332
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,59,TL,59,0.39,0.144485307,3.755205404,48.2,29.3,24.83864372,651.3155597,Length-Frequency,Kuwait,NA,6151
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,31.5,TL,31.5,0.65,0.055054639,3.336175641,80.4,13,28.69495898,194.4027769,Unknown,India,Madras,105551
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,31.5,TL,31.5,0.67,0.056748628,3.349337087,76,10,29.26950942,337.9864282,Unknown,India,Cochin,105551
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,41.9,TL,41.9,0.31,0.051357045,3.305981747,31.2,-29.8,23.38660336,285.3688724,Unknown,South Africa,KwaZulu-Natal,105551
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,46.9,TL,46.9,0.47,0.101499141,3.601844086,78.3,8.7,28.83139575,323.5150228,Unknown,India,Tuticorin,105551
Sciaenidae,Otolithes ruber,4824,90,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.09,0.011275857,51.1,TL,51.1,0.67,0.177022205,3.843409465,86.7,20.2,27.9880565,459.3766262,Length-Frequency,India,"Paradeep coast, Orissa State",105551
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,20,TL,20,0.6,0.16945885,2.827609437,123.15,13.9,29.33751772,311.546085,Length-Frequency,Philippines,San Miguel Bay,1263
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,26.5,TL,26.5,1.4,0.76471638,3.482045575,120.75,14.5,29.41150404,996.9651972,Length-Frequency,Philippines,Manila Bay,1263
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,34.8,TL,34.8,0.53,0.548286365,3.337552628,100,5.38,30.64667455,194.8049985,Length-Frequency,Malaysia,"Kedah, Penang and Perak",1492
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,23.3,TL,23.3,1.26,0.509030212,3.305288741,79,8.5,28.46249913,161.5630794,Length-Frequency,India,Palk Bay/Gulf of Mannar,26128
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,24.5,TL,24.5,0.64,0.290852897,3.062218576,72.6,19,28.10949702,593.3531331,Length-Frequency,India,Maharashtra coast,41205
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,27.3,TL,27.3,1.94,1.136186051,3.653994635,72.6,19,28.10949702,593.3531331,Length-Frequency,India,Bombay waters,41205
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,30,TL,30,1.3,0.949714649,3.576138319,99,6,30.38750521,123.0810535,Length-Frequency,Malaysia,Peninsular west coast,52110
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,29,TL,29,0.8,0.539796699,3.330775406,114.5,5,30.12874929,165.1832297,Length-Frequency,Brunei,NA,52132
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,36,TL,36,0.53,0.593631575,3.372062175,83.4,17.6,28.44235622,195.0037961,Length-Frequency,India,Visakhapatnam,96284
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,33,FL,33,0.7,0.639392167,3.404312493,80.5,15.5,28.97124226,245.280009,Length-Frequency,India,Andhra Pradesh,103971
Sciaenidae,Pennahia anea,13664,34.3,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.08,0.011981788,30.3,TL,30.3,0.86,0.64309779,3.406822199,86.7,20.2,27.9880565,459.3766262,Length-Frequency,India,"Paradeep coast, Orissa State",105551
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,46.65,TL,46.65,0.777,0.095042487,3.814708981,12,-6,26.64375001,1397.899416,Otolith rings,Congo,"mouth of Congo River, 20 m",1154
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,81,TL,81,0.33,0.147742753,4.006297377,3.5,6.3,27.97785198,382.8239114,Otolith rings,Nigeria,"off Lagos, 20 m",1156
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,54,TL,54,0.44,0.075922079,3.717159279,-0.2,5.5,26.90780229,319.3376123,Otolith rings,Ghana,(20 m depth),1157
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,47.8,TL,47.8,0.71,0.091965527,3.800416253,3.5,6.3,27.97785198,382.8239114,Length-Frequency,Nigeria,off Lagos,5752
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,52.7,NG,52.7,0.35,0.057029203,3.592888488,-13.5,8.5,27.96075424,455.0983185,Length-Frequency,Sierra Lione,NA,6310
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,55.5,NG,55.5,0.3,0.055209978,3.578808762,-4,5.2,27.03969815,559.7282119,Otolith rings,Cote d'Ivoire,NA,6310
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,60.3,TL,60.3,0.26,0.058154124,3.601371704,-13.5,8.5,27.96075424,455.0983185,Length-Frequency,Sierra Lione,NA,6310
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,51.4,TL,51.4,0.16,0.024583372,3.227432647,2.306,6.2,27.53630594,182.1603469,Length-Frequency,Benin,Dj�_gbadji fishing village (06_�20'36,93068
Sciaenidae,Pseudotolithus senegalensis,432,114,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00631,3.09,0.008360829,56.2,TL,56.2,0.24,0.045489116,3.49469869,2.306,6.2,27.53630594,182.1603469,Length-Frequency,Benin,"Djako fishing camp (06_�20'51""N, 2_�21'58""E)",93068
Sciaenidae,Roncador stearnsii,3588,70,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00794,3.07,0.009882811,47.6,TL,47.6,0.287,0.116567503,3.377224692,-119,33,16.60725585,274.1928792,Unknown,USA,Southern California,1166
Sciaenidae,Sciaena umbra,1707,70,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.01349,3.12,0.019632335,48.4,SL,57.75656325,0.16,0.101361284,3.386725283,11,35,21.00000263,2015.29618,Scale rings,Tunisia,Tunisian coasts,57499
Sciaenidae,Sciaena umbra,1707,70,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.01349,3.12,0.019632335,50.3,TL,50.3,0.207,0.094446108,3.356037244,10,37.5,19.62449573,163.9801725,Otolith rings,Tunisia,"W. Mediterranean, Northern Tunisia",9505
Sciaenidae,Umbrina cirrosa,1306,73,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00851,3.07,0.010592283,86.5,TL,86.5,0.279,0.414735801,3.970996825,-7,34,19.34325149,408.7031396,Unknown,Morocco,(50 m depth),312
Sciaenidae,Umbrina ronchus,4547,100,Mobile invertebrate feeder,Small groups,Benthic Reef associated,0.00891,3.09,0.011805862,77.1,TL,77.1,0.393,0.21320729,4.03178205,-7,34,19.34325149,408.7031396,Unknown,Morocco,(50 m depth),312
Scombridae,Euthynnus affinis,96,106.8,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.00955,3.04,0.010822395,90,FL,96.1047,0.444,0.347829027,4.234343701,55.5,-4.5,28.51449454,122.1698137,Unknown,Seychelles,NA,312
Scombridae,Euthynnus affinis,96,106.8,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.00955,3.04,0.010822395,82,FL,87.56206,0.508,0.320861265,4.199295171,18,-34,16.88822023,703.3083045,Unknown,South Africa,NA,3669
Scombridae,Euthynnus alletteratus,97,122,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01,3.05,0.011692301,82.7,FL,88.532004,0.505,0.239918111,4.222608518,-82,24,27.26449656,72.88349445,Otolith rings,USA,Florida Straits,105274
Scombridae,Euthynnus alletteratus,97,122,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01,3.05,0.011692301,99.5,FL,106.51674,0.315,0.229881121,4.204048792,-17.6,14.7,24.07589962,837.8655091,Unknown,Senegal,NA,312
Scombridae,Euthynnus alletteratus,97,122,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01,3.05,0.011692301,136,FL,145.59072,0.164,0.24719508,4.235585308,11,35,21.00000263,2015.29618,Unknown,Tunisia,NA,312
Scombridae,Euthynnus alletteratus,97,122,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01,3.05,0.011692301,115,NG,115,0.19,0.16564977,4.061736323,-9.5,43,15.04098547,370.8463217,Unknown,Spain,East Atlantic,5760
Scombridae,Euthynnus alletteratus,97,122,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01,3.05,0.011692301,111,FL,118.82772,0.22,0.206949829,4.158410557,11,35,21.00000263,2015.29618,Other rings,Tunisia,NA,6104
Scombridae,Euthynnus alletteratus,97,122,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01,3.05,0.011692301,112,FL,119.89824,0.126,0.121018991,3.925399013,-17.6,14.7,24.07589962,837.8655091,Other rings,Senegal,off Senegalese coast,28173
Scombridae,Euthynnus alletteratus,97,122,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01,3.05,0.011692301,123.2,FL,131.888064,0.127,0.152181267,4.024906681,30.8,36.5,22.2284532,114.5621369,Other rings,Turkey,Mediterranean Sea,41563
Scombridae,Euthynnus alletteratus,97,122,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01,3.05,0.011692301,127.5,FL,136.4913,0.106,0.137545305,3.980991256,26,38.7,18.96639798,129.5137691,Other rings,Turkey,Aegean Sea,41563
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,28,TL,28,1.55,0.803319141,3.538244974,118.6,9.3,29.34070467,105.2781368,Length-Frequency,Philippines,Palawan,1263
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,25.8,TL,25.8,1.63,0.69908219,3.477885097,109.7,-6.7,29.91564979,119.1959154,Length-Frequency,Indonesia,Java Sea (Pekalongan),1314
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,28.7,TL,28.7,0.78,0.428016035,3.264816898,100,4,30.37825096,176.4860964,Length-Frequency,Indonesia,Strait of Malacca,1389
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,26.5,NG,26.5,1.6,0.730057486,3.496713917,124.25,12,29.00424201,142.9140927,Length-Frequency,Philippines,Samar Sea,1392
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,27.5,NG,27.5,1.65,0.820232385,3.547293771,122.8,10.7,29.30653573,296.778511,Length-Frequency,Philippines,Guimaras Strait,1392
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,29.5,NG,29.5,1.5,0.877161264,3.576436304,123.5,11.5,29.06974336,151.2679967,Length-Frequency,Philippines,Visayan Sea,1392
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,37,NG,37,0.7,0.691324229,3.473038637,123.5,11.5,29.06974336,151.2679967,Length-Frequency,Philippines,Visayan Sea,1392
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,39,NG,39,0.72,0.803171227,3.538165001,123.7,7.5,30.05299181,78.68697798,Length-Frequency,Philippines,Illana Bay,1392
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,25.7,TL,25.7,1.625,0.69070435,3.47264905,110,-6,29.65474763,90.70402003,Length-Frequency,Indonesia,Java Sea,1447
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,27.5,FL,29.2610543,1.3,0.746036991,3.50611722,122.9,13.4,28.98357084,108.370736,Length-Frequency,Philippines,Ragay Gulf,1449
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,28,FL,29.79307346,1.31,0.783775626,3.527548613,124.25,12,29.00424201,142.9140927,Length-Frequency,Philippines,Samar Sea,1449
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,27.5,TL,27.5,1.9,0.944510019,3.608563428,99.3,7,30.55940606,117.8755456,Length-Frequency,Thailand,Strait of Malacca,1462
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,27.6,TL,27.6,1.5,0.751953711,3.509547966,99.3,7,30.55940606,117.8755456,Length-Frequency,Thailand,Strait of Malacca,1462
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,28.6,TL,28.6,1.75,0.952569398,3.612253484,99.3,7,30.55940606,117.8755456,Length-Frequency,Thailand,Strait of Malacca,1462
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,39,NG,39,0.74,0.825481539,3.550064224,93.1,13,29.06545927,79.80343151,Length-Frequency,India,Andaman Is.,1463
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,26.5,TL,26.5,0.8,0.365028743,3.195683922,100,3.5,30.31224449,202.3922249,Length-Frequency,Indonesia,"Asahan, Sumatra",1467
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,25,NG,25,0.2,0.079748674,2.535080329,74.5,12.9,29.15704015,211.8120294,Length-Frequency,India,Mangalore area,1485
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,26.6,TL,26.6,0.827,0.380650868,3.213883683,74,14,29.03875016,144.0029767,Length-Frequency,India,Karnataka coast,2178
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,38,TL,38,0.8,0.840364488,3.557824551,123.5,11.5,29.06974336,151.2679967,Length-Frequency,Philippines,Visayan Sea,3621
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,30.3,TL,30.3,0.724,0.450412404,3.286967201,18,-34,16.88822023,703.3083045,Unknown,South Africa,NA,3669
Scombridae,Rastrelliger kanagurta,111,37.2,Planktivore,Large groups,Pelagic Reef associated,0.00832,3.04,0.009428516,29,TL,29,1.21,0.680140342,3.465955395,100,5.38,30.64667455,194.8049985,Length-Frequency,Malaysia,Penang,4546
