"Location","Site","Sitename","Sitenumber","Habitat","Date","Depth","Dimension","Loc_abbrev","ID_number","ID","Family","Genus","Species","Tax","SL","TL","Full_ID","Lat","Long","Notes","Genspe","Kmax","Md","Weight","Growth","MortLoss"
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",38.2,53,"UAE18---_NEOPMIRY_38.2",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.000784874484481171,2.104,0.00853871576157897,0.00165072802345399
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",37.2,53.9,"UAE18---_NEOPMIRY_37.2",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.00077483809465458,2.438,0.00957495700256371,0.00188832360775979
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",33,46.8,"UAE18---_NEOPMIRY_33",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.00086328383742459,1.64,0.00836011132066919,0.00141517455682604
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",28.1,37.6,"UAE18---_NEOPMIRY_28.1",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.00102139071248739,0.813,0.0059135757856292,0.000829966716949573
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",39.8,54.6,"UAE18---_NEOPMIRY_39.8",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.000767236271715687,2.338,0.00895110125153457,0.00179311044562499
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",28.2,37.8,"UAE18---_NEOPMIRY_28.2",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.00101722460038894,0.921,0.00664516140152718,0.0009363875180052
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",31.8,45.1,"UAE18---_NEOPMIRY_31.8",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.000888124347994541,1.401,0.0076111684485165,0.00124370984529301
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",24.4,32.6,"UAE18---_NEOPMIRY_24.4",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.00114034800358741,0.632,0.00567143086449499,0.000720289170053725
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",38.1,52.8,"UAE18---_NEOPMIRY_38.1",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.000787146191890813,2.5,0.0102200781125488,0.00196709118399252
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",23.2,28.2,"UAE18---_ANTESPEA_23.2",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00275043254875478,0.256,0.00385174844253794,0.000703143315084958
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",26.3,31.9,"UAE18---_ANTESPEA_26.3",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00249953266853631,0.391,0.00431221390699738,0.000976096872194167
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",25.1,30.4,"UAE18---_ANTESPEA_25.1",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00259458067504782,0.306,0.00383668194830482,0.000792912603891181
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",21.5,26.7,"UAE18---_ANTESPEA_21.5",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00286997315427462,0.235,0.00399393932291628,0.000673476798816839
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",21.4,26,"UAE18---_ANTESPEA_21.4",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00293003407042049,0.244,0.00438790825781581,0.000713881953231097
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",20.7,25.4,"UAE18---_ANTESPEA_20.7",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00298390716376283,0.223,0.00420884557811122,0.000664419521451488
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",23.8,28.5,"UAE18---_ANTESPEA_23.8",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00272789818272858,0.294,0.00431617783183039,0.000800909169728908
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",24.2,28.1,"UAE18---_ANTESPEA_24.2",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00275804094131636,0.303,0.0045963027170195,0.000834535035310702
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",22.8,27.6,"UAE18---_ANTESPEA_22.8",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00279683244704683,0.291,0.00459780149037448,0.000812741161874226
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",22.6,26.9,"UAE18---_ANTESPEA_22.6",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00285333559239732,0.264,0.00441482670185691,0.000752206936637804
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",22,26.1,"UAE18---_ANTESPEA_22",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00292127462118208,0.243,0.00433483826929908,0.00070883387964581
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",23.7,28.5,"UAE18---_ANTESPEA_23.7",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00272789818272858,0.278,0.00408128380016615,0.00075732227613822
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Blenniidae","Antennablennius","speA","ANTESPEA",21,25.4,"UAE18---_ANTESPEA_21",25.49206,56.36461,"NPNT-Lot","Ant. speA",2.37049031257629,0.00298390716376283,0.22,0.00415222433715009,0.000655481142239136
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",26.1,31.7,"UAE18---_HETEVULG_26.1",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00426423995887502,0.403,0.00516096148304982,0.00171482988187286
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",17.6,21,"UAE18---_HETEVULG_17.6",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00588061734233834,0.131,0.0058578016000391,0.000768100206634661
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",18.6,23.1,"UAE18---_HETEVULG_18.6",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00545633732667048,0.157,0.00566091965284056,0.000854312133176744
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",17.3,21.3,"UAE18---_HETEVULG_17.3",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00581531693341755,0.118,0.0051178161276259,0.000684216003459181
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",19.1,23.5,"UAE18---_HETEVULG_19.1",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00538342328339507,0.161,0.00556861770731667,0.000864402339166757
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",20.5,25.7,"UAE18---_HETEVULG_20.5",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00501964151115469,0.24,0.00656288760557389,0.00120169539938296
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",21.8,26.7,"UAE18---_HETEVULG_21.8",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00487242961935599,0.29,0.00709265831335648,0.00140956779102466
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",19.4,23.2,"UAE18---_HETEVULG_19.4",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00543789335582727,0.18,0.00642323715608005,0.000976164259991208
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",20.4,24.3,"UAE18---_HETEVULG_20.4",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00524419070377373,0.202,0.00642327075551522,0.00105655371617104
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",19.7,23.1,"UAE18---_HETEVULG_19.7",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00545633732667048,0.195,0.00703107854970643,0.00106108831827685
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",20,24.2,"UAE18---_HETEVULG_20",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00526113478857647,0.222,0.00713434330294977,0.00116490487528035
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",16.5,19.5,"UAE18---_HETEVULG_16.5",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00623471521392142,0.108,0.00562471430936337,0.000671254528296007
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",14.8,18.2,"UAE18---_HETEVULG_14.8",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00658489845151421,0.084,0.00499631079484093,0.000551314303453948
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",23.1,27.6,"UAE18---_HETEVULG_23.1",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00474825669887187,0.296,0.00652425837798615,0.00140215245856099
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",21.5,26,"UAE18---_HETEVULG_21.5",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00497439663126303,0.248,0.00656086097920982,0.00123058711282561
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",15.3,18.9,"UAE18---_HETEVULG_15.3",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00639080614125645,0.092,0.00509357552057884,0.000586079410308661
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",16.8,20.6,"UAE18---_HETEVULG_16.8",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00597039910590965,0.117,0.00544890332499397,0.000696455567741333
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",27.1,31.8,"UAE18---_HETEVULG_27.1",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.0042538520378006,0.501,0.00631834361028014,0.00212665342956482
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",22.3,26.5,"UAE18---_HETEVULG_22.3",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00490106296211957,0.268,0.00670460062431046,0.00131027138978748
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",17.5,21.1,"UAE18---_HETEVULG_17.5",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00585866106605098,0.144,0.00637393322159883,0.000841180691179421
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",13.3,16.4,"UAE18---_HETEVULG_13.3",25.49206,56.36461,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00715409785921246,0.05,0.00358684987619406,0.00035642841089592
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","826","UAE18826","Pseudochromidae","Pseudochromis","aldabraensis","PSEUALDA",34.5,39.7,"UAE18826_PSEUALDA_34.5",25.48241,56.36623,"Vial","Pse. aldabraensis",0.527023434638977,0.00102500234100643,0.691,0.00449221329084505,0.000707913749030823
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","827","UAE18827","Gobiidae","Trimma","speA","TRIMSPEA",19,23.2,"UAE18827_TRIMSPEA_19",25.48241,56.36623,"Vial","Tri. speA",8.60077238082886,0.00602835948295707,0.186,0.00174453495380259,0.00111790192102495
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","828","UAE18828","Gobiidae","Trimma","speA","TRIMSPEA",17.4,20.8,"UAE18828_TRIMSPEA_17.4",25.48241,56.36623,"Vial","Tri. speA",8.60077238082886,0.00656848148978983,0.124,0.00230854349062365,0.000811822565153006
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","829","UAE18829","Gobiidae","Gnatholepis","speA","GNATSPEA",24.1,28.9,"UAE18829_GNATSPEA_24.1",25.48241,56.36623,"Vial","Gna. speA",2.12373292446136,0.00267921699397531,0.281,0.00530431452871066,0.000751852337781172
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","830","UAE18830","Gobiidae","Gnatholepis","speA","GNATSPEA",24.9,30.9,"UAE18830_GNATSPEA_24.9",25.48241,56.36623,"Vial","Gna. speA",2.12373292446136,0.00254365174070425,0.283,0.00467135247716019,0.000718938690156404
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","831","UAE18831","Gobiidae","Fusigobius","inframaculatus","FUSIINFR",29,35.2,"UAE18831_FUSIINFR_29",25.48241,56.36623,"Vial","Fus. inframaculatus",2.49420082569122,0.00232752566670717,0.496,0.00312053349657357,0.00115311026325039
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","832","UAE18832","Pseudochromidae","Pseudochromis","nigrovittatus","PSEUNIGR",48.7,59,"UAE18832_PSEUNIGR_48.7",25.48241,56.36623,"Comm","Pse. nigrovittatus",0.288560792803764,0.000489213993088821,2.227,0.00273828689639773,0.00108921311173736
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","833","UAE18833","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",32.8,43.9,"UAE18833_NEOPMIRY_32.8",25.48241,56.36623,"Comm","Neo. miryae",0.463497966527939,0.000906691928094903,1.149,0.00653187963549151,0.00104131687723941
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","834","UAE18834","Pomacentridae","Pomacentrus","leptus","POMALEPT",23,30.9,"UAE18834_POMALEPT_23",25.48241,56.36623,"Vial","Pom. leptus",1.47884911298752,0.00212536329852936,0.616,0.00940636409791411,0.0013078334889364
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","835","UAE18835","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",17,21.2,"UAE18835_NEOPMIRY_17",25.48241,56.36623,"Vial","Neo. miryae",0.463497966527939,0.00159510468811726,0.152,0.0024118832511366,0.00024226264408722
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","836","UAE18836","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",26.2,37.1,"UAE18836_NEOPMIRY_26.2",25.48241,56.36623,"Comm","Neo. miryae",0.463497966527939,0.00103198246286529,0.766,0.00568607612183824,0.000790090816501745
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","837","UAE18837","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",18.2,24.1,"UAE18837_NEOPMIRY_18.2",25.48241,56.36623,"Vial","Neo. miryae",0.463497966527939,0.00144242663635257,0.209,0.00281980900328618,0.000301249849362665
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","838","UAE18838","Gobiidae","Eviota","guttata","EVIOGUTT",17.2,21,"UAE18838_EVIOGUTT_17.2",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00662967352184349,0.111,0.00380921805725168,0.000733459775048041
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","839","UAE18839","Gobiidae","Eviota","guttata","EVIOGUTT",17.9,21.9,"UAE18839_EVIOGUTT_17.9",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.0064143835372011,0.138,0.00416399475525867,0.000882352030651876
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","840","UAE18840","Gobiidae","Eviota","guttata","EVIOGUTT",18.9,23.2,"UAE18840_EVIOGUTT_18.9",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.0061305566230571,0.143,0.00354257009382479,0.000873987843806852
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","841","UAE18841","Gobiidae","Eviota","guttata","EVIOGUTT",18.4,22.9,"UAE18841_EVIOGUTT_18.4",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00619343455341023,0.153,0.00397241103146434,0.000944667100066084
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","842","UAE18842","Gobiidae","Eviota","guttata","EVIOGUTT",18.4,21.7,"UAE18842_EVIOGUTT_18.4",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00646080866557574,0.137,0.00425576709305236,0.000882277604782573
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","843","UAE18843","Gobiidae","Eviota","guttata","EVIOGUTT",18.8,22.2,"UAE18843_EVIOGUTT_18.8",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00634618521816175,0.157,0.00453254231409202,0.0009931962422603
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","844","UAE18844","Gobiidae","Eviota","guttata","EVIOGUTT",19.2,23.1,"UAE18844_EVIOGUTT_19.2",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00615134993403425,0.127,0.00319613680147148,0.000778823577610187
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","845","UAE18845","Gobiidae","Eviota","guttata","EVIOGUTT",17.4,21.2,"UAE18845_EVIOGUTT_17.4",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00658038209162876,0.119,0.00397045159576214,0.000780494675933927
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","846","UAE18846","Gobiidae","Eviota","guttata","EVIOGUTT",16,18.9,"UAE18846_EVIOGUTT_16",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.0072048487074446,0.084,0.00382833831375845,0.000603032304558131
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","847","UAE18847","Gobiidae","Eviota","guttata","EVIOGUTT",17.9,22,"UAE18847_EVIOGUTT_17.9",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00639146136142052,0.131,0.00389529465416029,0.000834611403867759
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","848","UAE18848","Gobiidae","Eviota","guttata","EVIOGUTT",19.3,23.5,"UAE18848_EVIOGUTT_19.3",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00606914830894409,0.155,0.00366020722822468,0.000937869075797417
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","849","UAE18849","Gobiidae","Eviota","guttata","EVIOGUTT",17.8,21.4,"UAE18849_EVIOGUTT_17.8",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00653193739008341,0.129,0.00418364606022192,0.000839873935156686
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","850","UAE18850","Gobiidae","Eviota","guttata","EVIOGUTT",18.3,22.3,"UAE18850_EVIOGUTT_18.3",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00632382635615491,0.127,0.00361226191945822,0.000800591877202208
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","851","UAE18851","Gobiidae","Eviota","guttata","EVIOGUTT",17.9,21.1,"UAE18851_EVIOGUTT_17.9",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00660492051802319,0.119,0.00402682674864681,0.000783395560971985
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","852","UAE18852","Gobiidae","Eviota","guttata","EVIOGUTT",17.9,21,"UAE18852_EVIOGUTT_17.9",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00662967352184349,0.128,0.0043926118137677,0.000845791452307651
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","853","UAE18853","Gobiidae","Eviota","guttata","EVIOGUTT",14,17.5,"UAE18853_EVIOGUTT_14",25.48241,56.36623,"Vial","Evi. guttata",7.95515108108521,0.00765864044125925,0.078,0.00426196965791427,0.000595092246896808
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","854","UAE18854","Blenniidae","Ecsenius","pulcher","ECSEPULC",38.2,48.9,"UAE18854_ECSEPULC_38.2",25.48241,56.36623,"Comm","Ecs. pulcher",0.569602638483047,0.000955271323706198,1.09,0.00636581180197916,0.00104074856506608
"GoO","SharmRock","SharmRockII","B18","Rockyreef","3/5/18",8.8,260,"UAE18","855","UAE18855","Blenniidae","Ecsenius","pulcher","ECSEPULC",29.6,35.6,"UAE18855_ECSEPULC_29.6",25.48241,56.36623,"Vial","Ecs. pulcher",0.569602638483047,0.00121918974724766,0.564,0.00551649525080371,0.000687204016279211
